UIO_Encoding,"(5,4)","(6,3)","(7,2)","(8,1)"
"[0, 0, 0, 1, 1, 1, 3, 6, 7]",144,432,1728,1296
"[0, 0, 0, 1, 1, 1, 3, 6, 8]",0,0,0,1152
"[0, 0, 0, 1, 1, 1, 3, 7, 7]",0,0,2016,0
"[0, 0, 0, 1, 1, 1, 3, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 1, 4, 4, 4]",192,864,2400,6912
"[0, 0, 0, 1, 1, 1, 4, 4, 5]",224,864,2080,5472
"[0, 0, 0, 1, 1, 1, 4, 4, 6]",256,864,1760,4032
"[0, 0, 0, 1, 1, 1, 4, 4, 7]",128,432,880,3168
"[0, 0, 0, 1, 1, 1, 4, 4, 8]",0,0,0,2304
"[0, 0, 0, 1, 1, 1, 4, 5, 5]",256,864,1760,4032
"[0, 0, 0, 1, 1, 1, 4, 5, 6]",224,1008,1360,2880
"[0, 0, 0, 1, 1, 1, 4, 5, 7]",112,504,1016,2016
"[0, 0, 0, 1, 1, 1, 4, 5, 8]",0,0,0,1536
"[0, 0, 0, 1, 1, 1, 4, 6, 6]",192,1152,960,1728
"[0, 0, 0, 1, 1, 1, 4, 6, 7]",96,576,1152,864
"[0, 0, 0, 1, 1, 1, 4, 6, 8]",0,0,0,768
"[0, 0, 0, 1, 1, 1, 4, 7, 7]",0,0,1344,0
"[0, 0, 0, 1, 1, 1, 4, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 1, 5, 5, 5]",288,864,1440,2592
"[0, 0, 0, 1, 1, 1, 5, 5, 6]",192,1152,960,1728
"[0, 0, 0, 1, 1, 1, 5, 5, 7]",96,576,480,1248
"[0, 0, 0, 1, 1, 1, 5, 5, 8]",0,0,0,768
"[0, 0, 0, 1, 1, 1, 5, 6, 6]",96,1440,480,864
"[0, 0, 0, 1, 1, 1, 5, 6, 7]",48,720,576,432
"[0, 0, 0, 1, 1, 1, 5, 6, 8]",0,0,0,384
"[0, 0, 0, 1, 1, 1, 5, 7, 7]",0,0,672,0
"[0, 0, 0, 1, 1, 1, 5, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 1, 6, 6, 6]",0,1728,0,0
"[0, 0, 0, 1, 1, 1, 6, 6, 7]",0,864,0,0
"[0, 0, 0, 1, 1, 1, 6, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 1, 6, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 1, 1, 6, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 2, 2, 2, 2]",0,0,4800,16800
"[0, 0, 0, 1, 1, 2, 2, 2, 3]",0,432,4560,14448
"[0, 0, 0, 1, 1, 2, 2, 2, 4]",0,540,3900,12480
"[0, 0, 0, 1, 1, 2, 2, 2, 5]",0,648,3240,10512
"[0, 0, 0, 1, 1, 2, 2, 2, 6]",0,432,2160,8928
"[0, 0, 0, 1, 1, 2, 2, 2, 7]",0,216,1080,7344
"[0, 0, 0, 1, 1, 2, 2, 2, 8]",0,0,0,5760
"[0, 0, 0, 1, 1, 2, 2, 3, 3]",0,864,4320,12096
"[0, 0, 0, 1, 1, 2, 2, 3, 4]",64,864,3680,10368
"[0, 0, 0, 1, 1, 2, 2, 3, 5]",128,864,3040,8640
"[0, 0, 0, 1, 1, 2, 2, 3, 6]",112,648,2120,7200
"[0, 0, 0, 1, 1, 2, 2, 3, 7]",96,432,1200,5760
"[0, 0, 0, 1, 1, 2, 2, 3, 8]",0,0,0,4608
"[0, 0, 0, 1, 1, 2, 2, 4, 4]",128,864,3040,8640
"[0, 0, 0, 1, 1, 2, 2, 4, 5]",176,864,2560,7056
"[0, 0, 0, 1, 1, 2, 2, 4, 6]",144,648,1968,5664
"[0, 0, 0, 1, 1, 2, 2, 4, 7]",112,432,1376,4272
"[0, 0, 0, 1, 1, 2, 2, 4, 8]",0,0,0,3456
"[0, 0, 0, 1, 1, 2, 2, 5, 5]",224,864,2080,5472
"[0, 0, 0, 1, 1, 2, 2, 5, 6]",176,648,1816,4128
"[0, 0, 0, 1, 1, 2, 2, 5, 7]",128,432,1552,2784
"[0, 0, 0, 1, 1, 2, 2, 5, 8]",0,0,0,2304
"[0, 0, 0, 1, 1, 2, 2, 6, 6]",128,432,1552,2784
"[0, 0, 0, 1, 1, 2, 2, 6, 7]",64,216,1784,1392
"[0, 0, 0, 1, 1, 2, 2, 6, 8]",0,0,0,1152
"[0, 0, 0, 1, 1, 2, 2, 7, 7]",0,0,2016,0
"[0, 0, 0, 1, 1, 2, 2, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 2, 3, 3, 3]",0,1296,4080,9744
"[0, 0, 0, 1, 1, 2, 3, 3, 4]",128,1188,3460,8256
"[0, 0, 0, 1, 1, 2, 3, 3, 5]",256,1080,2840,6768
"[0, 0, 0, 1, 1, 2, 3, 3, 6]",224,864,2080,5472
"[0, 0, 0, 1, 1, 2, 3, 3, 7]",112,432,1040,4464
"[0, 0, 0, 1, 1, 2, 3, 3, 8]",0,0,0,3456
"[0, 0, 0, 1, 1, 2, 3, 4, 4]",256,1080,2840,6768
"[0, 0, 0, 1, 1, 2, 3, 4, 5]",372,972,2340,5460
"[0, 0, 0, 1, 1, 2, 3, 4, 6]",308,810,1784,4280
"[0, 0, 0, 1, 1, 2, 3, 4, 7]",164,432,1116,3292
"[0, 0, 0, 1, 1, 2, 3, 4, 8]",0,0,0,2592
"[0, 0, 0, 1, 1, 2, 3, 5, 5]",488,864,1840,4152
"[0, 0, 0, 1, 1, 2, 3, 5, 6]",392,756,1488,3088
"[0, 0, 0, 1, 1, 2, 3, 5, 7]",216,432,1192,2120
"[0, 0, 0, 1, 1, 2, 3, 5, 8]",0,0,0,1728
"[0, 0, 0, 1, 1, 2, 3, 6, 6]",296,648,1136,2024
"[0, 0, 0, 1, 1, 2, 3, 6, 7]",148,324,1324,1012
"[0, 0, 0, 1, 1, 2, 3, 6, 8]",0,0,0,864
"[0, 0, 0, 1, 1, 2, 3, 7, 7]",0,0,1512,0
"[0, 0, 0, 1, 1, 2, 3, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 2, 4, 4, 4]",384,972,2220,5280
"[0, 0, 0, 1, 1, 2, 4, 4, 5]",488,864,1840,4152
"[0, 0, 0, 1, 1, 2, 4, 4, 6]",392,756,1488,3088
"[0, 0, 0, 1, 1, 2, 4, 4, 7]",196,378,744,2408
"[0, 0, 0, 1, 1, 2, 4, 4, 8]",0,0,0,1728
"[0, 0, 0, 1, 1, 2, 4, 5, 5]",592,756,1460,3024
"[0, 0, 0, 1, 1, 2, 4, 5, 6]",428,810,1104,2176
"[0, 0, 0, 1, 1, 2, 4, 5, 7]",224,432,776,1520
"[0, 0, 0, 1, 1, 2, 4, 5, 8]",0,0,0,1152
"[0, 0, 0, 1, 1, 2, 4, 6, 6]",264,864,748,1328
"[0, 0, 0, 1, 1, 2, 4, 6, 7]",132,432,878,664
"[0, 0, 0, 1, 1, 2, 4, 6, 8]",0,0,0,576
"[0, 0, 0, 1, 1, 2, 4, 7, 7]",0,0,1008,0
"[0, 0, 0, 1, 1, 2, 4, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 2, 5, 5, 5]",696,648,1080,1896
"[0, 0, 0, 1, 1, 2, 5, 5, 6]",464,864,720,1264
"[0, 0, 0, 1, 1, 2, 5, 5, 7]",232,432,360,920
"[0, 0, 0, 1, 1, 2, 5, 5, 8]",0,0,0,576
"[0, 0, 0, 1, 1, 2, 5, 6, 6]",232,1080,360,632
"[0, 0, 0, 1, 1, 2, 5, 6, 7]",116,540,432,316
"[0, 0, 0, 1, 1, 2, 5, 6, 8]",0,0,0,288
"[0, 0, 0, 1, 1, 2, 5, 7, 7]",0,0,504,0
"[0, 0, 0, 1, 1, 2, 5, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 2, 6, 6, 6]",0,1296,0,0
"[0, 0, 0, 1, 1, 2, 6, 6, 7]",0,648,0,0
"[0, 0, 0, 1, 1, 2, 6, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 2, 6, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 1, 2, 6, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 3, 3, 3, 3]",0,1728,3840,7392
"[0, 0, 0, 1, 1, 3, 3, 3, 4]",192,1512,3240,6144
"[0, 0, 0, 1, 1, 3, 3, 3, 5]",384,1296,2640,4896
"[0, 0, 0, 1, 1, 3, 3, 3, 6]",256,864,1760,4032
"[0, 0, 0, 1, 1, 3, 3, 3, 7]",128,432,880,3168
"[0, 0, 0, 1, 1, 3, 3, 3, 8]",0,0,0,2304
"[0, 0, 0, 1, 1, 3, 3, 4, 4]",384,1296,2640,4896
"[0, 0, 0, 1, 1, 3, 3, 4, 5]",568,1080,2120,3864
"[0, 0, 0, 1, 1, 3, 3, 4, 6]",392,756,1488,3088
"[0, 0, 0, 1, 1, 3, 3, 4, 7]",216,432,856,2312
"[0, 0, 0, 1, 1, 3, 3, 4, 8]",0,0,0,1728
"[0, 0, 0, 1, 1, 3, 3, 5, 5]",752,864,1600,2832
"[0, 0, 0, 1, 1, 3, 3, 5, 6]",528,648,1216,2144
"[0, 0, 0, 1, 1, 3, 3, 5, 7]",304,432,832,1456
"[0, 0, 0, 1, 1, 3, 3, 5, 8]",0,0,0,1152
"[0, 0, 0, 1, 1, 3, 3, 6, 6]",304,432,832,1456
"[0, 0, 0, 1, 1, 3, 3, 6, 7]",152,216,920,728
"[0, 0, 0, 1, 1, 3, 3, 6, 8]",0,0,0,576
"[0, 0, 0, 1, 1, 3, 3, 7, 7]",0,0,1008,0
"[0, 0, 0, 1, 1, 3, 3, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 3, 4, 4, 4]",576,1080,2040,3648
"[0, 0, 0, 1, 1, 3, 4, 4, 5]",752,864,1600,2832
"[0, 0, 0, 1, 1, 3, 4, 4, 6]",528,648,1216,2144
"[0, 0, 0, 1, 1, 3, 4, 4, 7]",264,324,608,1648
"[0, 0, 0, 1, 1, 3, 4, 4, 8]",0,0,0,1152
"[0, 0, 0, 1, 1, 3, 4, 5, 5]",928,648,1160,2016
"[0, 0, 0, 1, 1, 3, 4, 5, 6]",632,612,848,1472
"[0, 0, 0, 1, 1, 3, 4, 5, 7]",336,360,536,1024
"[0, 0, 0, 1, 1, 3, 4, 5, 8]",0,0,0,768
"[0, 0, 0, 1, 1, 3, 4, 6, 6]",336,576,536,928
"[0, 0, 0, 1, 1, 3, 4, 6, 7]",168,288,604,464
"[0, 0, 0, 1, 1, 3, 4, 6, 8]",0,0,0,384
"[0, 0, 0, 1, 1, 3, 4, 7, 7]",0,0,672,0
"[0, 0, 0, 1, 1, 3, 4, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 3, 5, 5, 5]",1104,432,720,1200
"[0, 0, 0, 1, 1, 3, 5, 5, 6]",736,576,480,800
"[0, 0, 0, 1, 1, 3, 5, 5, 7]",368,288,240,592
"[0, 0, 0, 1, 1, 3, 5, 5, 8]",0,0,0,384
"[0, 0, 0, 1, 1, 3, 5, 6, 6]",368,720,240,400
"[0, 0, 0, 1, 1, 3, 5, 6, 7]",184,360,288,200
"[0, 0, 0, 1, 1, 3, 5, 6, 8]",0,0,0,192
"[0, 0, 0, 1, 1, 3, 5, 7, 7]",0,0,336,0
"[0, 0, 0, 1, 1, 3, 5, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 3, 6, 6, 6]",0,864,0,0
"[0, 0, 0, 1, 1, 3, 6, 6, 7]",0,432,0,0
"[0, 0, 0, 1, 1, 3, 6, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 3, 6, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 1, 3, 6, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 4, 4, 4, 4]",768,864,1440,2400
"[0, 0, 0, 1, 1, 4, 4, 4, 5]",936,648,1080,1800
"[0, 0, 0, 1, 1, 4, 4, 4, 6]",624,432,720,1392
"[0, 0, 0, 1, 1, 4, 4, 4, 7]",312,216,360,984
"[0, 0, 0, 1, 1, 4, 4, 4, 8]",0,0,0,576
"[0, 0, 0, 1, 1, 4, 4, 5, 5]",1104,432,720,1200
"[0, 0, 0, 1, 1, 4, 4, 5, 6]",736,360,480,896
"[0, 0, 0, 1, 1, 4, 4, 5, 7]",368,288,240,592
"[0, 0, 0, 1, 1, 4, 4, 5, 8]",0,0,0,384
"[0, 0, 0, 1, 1, 4, 4, 6, 6]",368,288,240,592
"[0, 0, 0, 1, 1, 4, 4, 6, 7]",184,144,288,296
"[0, 0, 0, 1, 1, 4, 4, 6, 8]",0,0,0,192
"[0, 0, 0, 1, 1, 4, 4, 7, 7]",0,0,336,0
"[0, 0, 0, 1, 1, 4, 4, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 4, 5, 5, 5]",1272,216,360,600
"[0, 0, 0, 1, 1, 4, 5, 5, 6]",848,288,240,400
"[0, 0, 0, 1, 1, 4, 5, 5, 7]",424,144,120,296
"[0, 0, 0, 1, 1, 4, 5, 5, 8]",0,0,0,192
"[0, 0, 0, 1, 1, 4, 5, 6, 6]",424,360,120,200
"[0, 0, 0, 1, 1, 4, 5, 6, 7]",212,180,144,100
"[0, 0, 0, 1, 1, 4, 5, 6, 8]",0,0,0,96
"[0, 0, 0, 1, 1, 4, 5, 7, 7]",0,0,168,0
"[0, 0, 0, 1, 1, 4, 5, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 4, 6, 6, 6]",0,432,0,0
"[0, 0, 0, 1, 1, 4, 6, 6, 7]",0,216,0,0
"[0, 0, 0, 1, 1, 4, 6, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 4, 6, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 1, 4, 6, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 5, 5, 5, 5]",1440,0,0,0
"[0, 0, 0, 1, 1, 5, 5, 5, 6]",960,0,0,0
"[0, 0, 0, 1, 1, 5, 5, 5, 7]",480,0,0,0
"[0, 0, 0, 1, 1, 5, 5, 5, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 5, 5, 6, 6]",480,0,0,0
"[0, 0, 0, 1, 1, 5, 5, 6, 7]",240,0,0,0
"[0, 0, 0, 1, 1, 5, 5, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 5, 5, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 1, 5, 5, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 5, 6, 6, 6]",0,0,0,0
"[0, 0, 0, 1, 1, 5, 6, 6, 7]",0,0,0,0
"[0, 0, 0, 1, 1, 5, 6, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 1, 5, 6, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 1, 5, 6, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 2, 2, 2, 2]",0,0,6000,13440
"[0, 0, 0, 1, 2, 2, 2, 2, 3]",0,576,5280,11424
"[0, 0, 0, 1, 2, 2, 2, 2, 4]",0,720,4560,9600
"[0, 0, 0, 1, 2, 2, 2, 2, 5]",0,540,3420,8160
"[0, 0, 0, 1, 2, 2, 2, 2, 6]",0,360,2280,6720
"[0, 0, 0, 1, 2, 2, 2, 2, 7]",0,180,1140,5280
"[0, 0, 0, 1, 2, 2, 2, 2, 8]",0,0,0,3840
"[0, 0, 0, 1, 2, 2, 2, 3, 3]",0,1152,4560,9408
"[0, 0, 0, 1, 2, 2, 2, 3, 4]",96,1116,3900,7872
"[0, 0, 0, 1, 2, 2, 2, 3, 5]",112,864,2960,6624
"[0, 0, 0, 1, 2, 2, 2, 3, 6]",128,612,2020,5376
"[0, 0, 0, 1, 2, 2, 2, 3, 7]",144,360,1080,4128
"[0, 0, 0, 1, 2, 2, 2, 3, 8]",0,0,0,3072
"[0, 0, 0, 1, 2, 2, 2, 4, 4]",192,1080,3240,6336
"[0, 0, 0, 1, 2, 2, 2, 4, 5]",184,864,2528,5232
"[0, 0, 0, 1, 2, 2, 2, 4, 6]",176,648,1816,4128
"[0, 0, 0, 1, 2, 2, 2, 4, 7]",168,432,1104,3024
"[0, 0, 0, 1, 2, 2, 2, 4, 8]",0,0,0,2304
"[0, 0, 0, 1, 2, 2, 2, 5, 5]",176,648,1816,4128
"[0, 0, 0, 1, 2, 2, 2, 5, 6]",144,468,1500,3072
"[0, 0, 0, 1, 2, 2, 2, 5, 7]",112,288,1184,2016
"[0, 0, 0, 1, 2, 2, 2, 5, 8]",0,0,0,1536
"[0, 0, 0, 1, 2, 2, 2, 6, 6]",112,288,1184,2016
"[0, 0, 0, 1, 2, 2, 2, 6, 7]",56,144,1264,1008
"[0, 0, 0, 1, 2, 2, 2, 6, 8]",0,0,0,768
"[0, 0, 0, 1, 2, 2, 2, 7, 7]",0,0,1344,0
"[0, 0, 0, 1, 2, 2, 2, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 2, 3, 3, 3]",0,1728,3840,7392
"[0, 0, 0, 1, 2, 2, 3, 3, 4]",192,1512,3240,6144
"[0, 0, 0, 1, 2, 2, 3, 3, 5]",224,1188,2500,5088
"[0, 0, 0, 1, 2, 2, 3, 3, 6]",256,864,1760,4032
"[0, 0, 0, 1, 2, 2, 3, 3, 7]",128,432,880,3168
"[0, 0, 0, 1, 2, 2, 3, 3, 8]",0,0,0,2304
"[0, 0, 0, 1, 2, 2, 3, 4, 4]",384,1296,2640,4896
"[0, 0, 0, 1, 2, 2, 3, 4, 5]",388,1026,2064,3992
"[0, 0, 0, 1, 2, 2, 3, 4, 6]",392,756,1488,3088
"[0, 0, 0, 1, 2, 2, 3, 4, 7]",216,432,856,2312
"[0, 0, 0, 1, 2, 2, 3, 4, 8]",0,0,0,1728
"[0, 0, 0, 1, 2, 2, 3, 5, 5]",392,756,1488,3088
"[0, 0, 0, 1, 2, 2, 3, 5, 6]",348,594,1160,2272
"[0, 0, 0, 1, 2, 2, 3, 5, 7]",184,324,888,1520
"[0, 0, 0, 1, 2, 2, 3, 5, 8]",0,0,0,1152
"[0, 0, 0, 1, 2, 2, 3, 6, 6]",304,432,832,1456
"[0, 0, 0, 1, 2, 2, 3, 6, 7]",152,216,920,728
"[0, 0, 0, 1, 2, 2, 3, 6, 8]",0,0,0,576
"[0, 0, 0, 1, 2, 2, 3, 7, 7]",0,0,1008,0
"[0, 0, 0, 1, 2, 2, 3, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 2, 4, 4, 4]",576,1080,2040,3648
"[0, 0, 0, 1, 2, 2, 4, 4, 5]",552,864,1628,2896
"[0, 0, 0, 1, 2, 2, 4, 4, 6]",528,648,1216,2144
"[0, 0, 0, 1, 2, 2, 4, 4, 7]",264,324,608,1648
"[0, 0, 0, 1, 2, 2, 4, 4, 8]",0,0,0,1152
"[0, 0, 0, 1, 2, 2, 4, 5, 5]",528,648,1216,2144
"[0, 0, 0, 1, 2, 2, 4, 5, 6]",432,612,876,1536
"[0, 0, 0, 1, 2, 2, 4, 5, 7]",216,306,606,1056
"[0, 0, 0, 1, 2, 2, 4, 5, 8]",0,0,0,768
"[0, 0, 0, 1, 2, 2, 4, 6, 6]",336,576,536,928
"[0, 0, 0, 1, 2, 2, 4, 6, 7]",168,288,604,464
"[0, 0, 0, 1, 2, 2, 4, 6, 8]",0,0,0,384
"[0, 0, 0, 1, 2, 2, 4, 7, 7]",0,0,672,0
"[0, 0, 0, 1, 2, 2, 4, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 2, 5, 5, 5]",504,432,804,1392
"[0, 0, 0, 1, 2, 2, 5, 5, 6]",336,576,536,928
"[0, 0, 0, 1, 2, 2, 5, 5, 7]",168,288,268,656
"[0, 0, 0, 1, 2, 2, 5, 5, 8]",0,0,0,384
"[0, 0, 0, 1, 2, 2, 5, 6, 6]",168,720,268,464
"[0, 0, 0, 1, 2, 2, 5, 6, 7]",84,360,302,232
"[0, 0, 0, 1, 2, 2, 5, 6, 8]",0,0,0,192
"[0, 0, 0, 1, 2, 2, 5, 7, 7]",0,0,336,0
"[0, 0, 0, 1, 2, 2, 5, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 2, 6, 6, 6]",0,864,0,0
"[0, 0, 0, 1, 2, 2, 6, 6, 7]",0,432,0,0
"[0, 0, 0, 1, 2, 2, 6, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 2, 6, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 2, 2, 6, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 3, 3, 3, 3]",0,2304,3120,5376
"[0, 0, 0, 1, 2, 3, 3, 3, 4]",288,1908,2580,4416
"[0, 0, 0, 1, 2, 3, 3, 3, 5]",336,1512,2040,3552
"[0, 0, 0, 1, 2, 3, 3, 3, 6]",224,1008,1360,2880
"[0, 0, 0, 1, 2, 3, 3, 3, 7]",112,504,680,2208
"[0, 0, 0, 1, 2, 3, 3, 3, 8]",0,0,0,1536
"[0, 0, 0, 1, 2, 3, 3, 4, 4]",576,1512,2040,3456
"[0, 0, 0, 1, 2, 3, 3, 4, 5]",592,1188,1600,2752
"[0, 0, 0, 1, 2, 3, 3, 4, 6]",428,810,1104,2176
"[0, 0, 0, 1, 2, 3, 3, 4, 7]",264,432,608,1600
"[0, 0, 0, 1, 2, 3, 3, 4, 8]",0,0,0,1152
"[0, 0, 0, 1, 2, 3, 3, 5, 5]",608,864,1160,2048
"[0, 0, 0, 1, 2, 3, 3, 5, 6]",432,612,876,1536
"[0, 0, 0, 1, 2, 3, 3, 5, 7]",256,360,592,1024
"[0, 0, 0, 1, 2, 3, 3, 5, 8]",0,0,0,768
"[0, 0, 0, 1, 2, 3, 3, 6, 6]",256,360,592,1024
"[0, 0, 0, 1, 2, 3, 3, 6, 7]",128,180,632,512
"[0, 0, 0, 1, 2, 3, 3, 6, 8]",0,0,0,384
"[0, 0, 0, 1, 2, 3, 3, 7, 7]",0,0,672,0
"[0, 0, 0, 1, 2, 3, 3, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 3, 4, 4, 4]",864,1116,1500,2496
"[0, 0, 0, 1, 2, 3, 4, 4, 5]",848,864,1160,1952
"[0, 0, 0, 1, 2, 3, 4, 4, 6]",632,612,848,1472
"[0, 0, 0, 1, 2, 3, 4, 4, 7]",316,306,424,1120
"[0, 0, 0, 1, 2, 3, 4, 4, 8]",0,0,0,768
"[0, 0, 0, 1, 2, 3, 4, 5, 5]",832,612,820,1408
"[0, 0, 0, 1, 2, 3, 4, 5, 6]",588,522,584,1024
"[0, 0, 0, 1, 2, 3, 4, 5, 7]",304,288,376,704
"[0, 0, 0, 1, 2, 3, 4, 5, 8]",0,0,0,512
"[0, 0, 0, 1, 2, 3, 4, 6, 6]",344,432,348,640
"[0, 0, 0, 1, 2, 3, 4, 6, 7]",172,216,398,320
"[0, 0, 0, 1, 2, 3, 4, 6, 8]",0,0,0,256
"[0, 0, 0, 1, 2, 3, 4, 7, 7]",0,0,448,0
"[0, 0, 0, 1, 2, 3, 4, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 3, 5, 5, 5]",816,360,480,864
"[0, 0, 0, 1, 2, 3, 5, 5, 6]",544,432,320,576
"[0, 0, 0, 1, 2, 3, 5, 5, 7]",272,216,160,416
"[0, 0, 0, 1, 2, 3, 5, 5, 8]",0,0,0,256
"[0, 0, 0, 1, 2, 3, 5, 6, 6]",272,504,160,288
"[0, 0, 0, 1, 2, 3, 5, 6, 7]",136,252,192,144
"[0, 0, 0, 1, 2, 3, 5, 6, 8]",0,0,0,128
"[0, 0, 0, 1, 2, 3, 5, 7, 7]",0,0,224,0
"[0, 0, 0, 1, 2, 3, 5, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 3, 6, 6, 6]",0,576,0,0
"[0, 0, 0, 1, 2, 3, 6, 6, 7]",0,288,0,0
"[0, 0, 0, 1, 2, 3, 6, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 3, 6, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 2, 3, 6, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 4, 4, 4, 4]",1152,720,960,1536
"[0, 0, 0, 1, 2, 4, 4, 4, 5]",1104,540,720,1152
"[0, 0, 0, 1, 2, 4, 4, 4, 6]",736,360,480,896
"[0, 0, 0, 1, 2, 4, 4, 4, 7]",368,180,240,640
"[0, 0, 0, 1, 2, 4, 4, 4, 8]",0,0,0,384
"[0, 0, 0, 1, 2, 4, 4, 5, 5]",1056,360,480,768
"[0, 0, 0, 1, 2, 4, 4, 5, 6]",704,288,320,576
"[0, 0, 0, 1, 2, 4, 4, 5, 7]",352,216,160,384
"[0, 0, 0, 1, 2, 4, 4, 5, 8]",0,0,0,256
"[0, 0, 0, 1, 2, 4, 4, 6, 6]",352,216,160,384
"[0, 0, 0, 1, 2, 4, 4, 6, 7]",176,108,192,192
"[0, 0, 0, 1, 2, 4, 4, 6, 8]",0,0,0,128
"[0, 0, 0, 1, 2, 4, 4, 7, 7]",0,0,224,0
"[0, 0, 0, 1, 2, 4, 4, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 4, 5, 5, 5]",1008,180,240,384
"[0, 0, 0, 1, 2, 4, 5, 5, 6]",672,216,160,256
"[0, 0, 0, 1, 2, 4, 5, 5, 7]",336,108,80,192
"[0, 0, 0, 1, 2, 4, 5, 5, 8]",0,0,0,128
"[0, 0, 0, 1, 2, 4, 5, 6, 6]",336,252,80,128
"[0, 0, 0, 1, 2, 4, 5, 6, 7]",168,126,96,64
"[0, 0, 0, 1, 2, 4, 5, 6, 8]",0,0,0,64
"[0, 0, 0, 1, 2, 4, 5, 7, 7]",0,0,112,0
"[0, 0, 0, 1, 2, 4, 5, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 4, 6, 6, 6]",0,288,0,0
"[0, 0, 0, 1, 2, 4, 6, 6, 7]",0,144,0,0
"[0, 0, 0, 1, 2, 4, 6, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 4, 6, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 2, 4, 6, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 5, 5, 5, 5]",960,0,0,0
"[0, 0, 0, 1, 2, 5, 5, 5, 6]",640,0,0,0
"[0, 0, 0, 1, 2, 5, 5, 5, 7]",320,0,0,0
"[0, 0, 0, 1, 2, 5, 5, 5, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 5, 5, 6, 6]",320,0,0,0
"[0, 0, 0, 1, 2, 5, 5, 6, 7]",160,0,0,0
"[0, 0, 0, 1, 2, 5, 5, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 5, 5, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 2, 5, 5, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 5, 6, 6, 6]",0,0,0,0
"[0, 0, 0, 1, 2, 5, 6, 6, 7]",0,0,0,0
"[0, 0, 0, 1, 2, 5, 6, 6, 8]",0,0,0,0
"[0, 0, 0, 1, 2, 5, 6, 7, 7]",0,0,0,0
"[0, 0, 0, 1, 2, 5, 6, 7, 8]",0,0,0,0
"[0, 0, 0, 1, 3, 3, 3, 3, 3]",0,2880,2400,3360
"[0, 0, 0, 1, 3, 3, 3, 3, 4]",384,2304,1920,2688
"[0, 0, 0, 1, 3, 3, 3, 3, 5]",288,1728,1440,2208
"[0, 0, 0, 1, 3, 3, 3, 3, 6]",192,1152,960,1728
"[0, 0, 0, 1, 3, 3, 3, 3, 7]",96,576,480,1248
"[0, 0, 0, 1, 3, 3, 3, 3, 8]",0,0,0,768
