encodings,"(1, 2, 3)","(1, 1, 1, 4)","(1, 1, 1, 1, 1, 2)","(8,)","(1,)","(1, 1, 1, 1, 3)","(2, 2)","(3,)","(1, 1, 1, 5)","(1, 1, 5)","(1, 1, 2, 2, 2)","(1, 2, 5)","(1, 3)","(1, 1, 2)","(1, 4)","(2, 6)","(5,)","(1, 2, 2)","(3, 3)","(3, 4)","(1, 1, 1, 1, 1, 3)","(6,)","(1, 1, 1, 1, 1)","(1, 1, 1, 2, 2)","(1, 1, 3, 3)","(1, 1, 1)","(2, 3, 3)","(1, 1)","(1, 1, 1, 1)","(2, 2, 2, 2)","(4,)","(1, 2)","(2, 5)","(1, 1, 1, 1, 2, 2)","(1, 1, 1, 1, 1, 1)","(2, 2, 4)","(1, 1, 1, 2, 3)","(1, 6)","(2, 2, 3)","(4, 4)","(1, 1, 1, 1, 1, 1, 2)","(7,)","(1, 7)","(1, 1, 2, 3)","(1, 1, 1, 1, 4)","(1, 3, 4)","(2,)","(1, 2, 2, 3)","(1, 1, 2, 2)","(1, 3, 3)","(1, 1, 6)","(1, 2, 2, 2)","(1, 1, 2, 4)","(1, 5)","(1, 1, 1, 1, 1, 1, 1, 1)","(1, 1, 1, 3)","(1, 1, 1, 1, 2)","(2, 3)","(1, 1, 4)","(3, 5)","(2, 4)","(1, 1, 1, 2)","(1, 1, 3)","(1, 1, 1, 1, 1, 1, 1)","(1, 2, 4)","(2, 2, 2)"
"[0, 0, 1, 2, 2, 2, 2, 3]",0,0,,9600,8,,16,228,0,0,,0,164,0,624,192,3280,0,0,0,,8064,,,0,0,0,12,0,0,976,36,192,,,0,,3360,0,0,,12768,3168,0,,0,44,0,0,0,0,0,0,1776,,0,,32,0,0,96,0,0,,0,0
"[0, 0, 1, 2, 2, 2, 2, 4]",0,0,,7680,8,,32,210,0,0,,0,178,0,648,384,2840,0,0,0,,6768,,,0,0,0,14,0,0,872,42,384,,,0,,3120,0,0,,10416,2736,0,,0,42,0,0,0,0,0,0,1752,,0,,64,0,0,192,0,0,,0,0
"[0, 0, 1, 2, 2, 2, 2, 5]",0,0,,5760,8,,24,195,0,240,,0,191,10,676,288,2460,0,0,0,,5616,,,0,6,0,16,0,0,784,45,288,,,0,,3000,0,0,,8232,2472,0,,0,40,0,0,0,240,0,0,1764,,0,,48,120,0,144,0,40,,0,0
"[0, 0, 1, 2, 2, 2, 2, 6]",0,0,,3840,8,,16,180,0,480,,0,204,20,704,192,2080,0,0,0,,4464,,,0,12,0,18,0,0,696,48,192,,,0,,2880,0,0,,6048,2208,0,,0,38,0,0,0,480,0,0,1776,,0,,32,240,0,96,0,80,,0,0
"[0, 0, 1, 2, 2, 2, 2, 7]",0,0,,1920,8,,8,165,0,720,,0,217,30,732,96,1700,0,0,0,,3312,,,0,18,0,20,0,0,608,51,96,,,0,,2760,0,0,,3864,1944,0,,0,36,0,0,0,720,0,0,1788,,0,,16,360,0,48,0,120,,0,0
"[0, 0, 1, 2, 2, 2, 3, 3]",0,0,,7680,8,,32,210,0,0,,0,178,0,648,384,2840,0,0,0,,6768,,,0,0,0,14,0,0,872,42,384,,,0,,3120,0,0,,10416,2736,0,,0,42,0,0,0,0,0,0,1752,,0,,64,0,0,192,0,0,,0,0
"[0, 0, 1, 2, 2, 2, 3, 4]",0,0,,6144,8,,52,192,0,0,,0,188,0,648,480,2440,0,36,36,,5652,,,0,0,0,16,0,0,772,48,516,,,0,,2820,0,0,,8484,2340,0,,0,40,0,0,0,0,0,0,1668,,0,,104,0,36,276,0,0,,0,0
"[0, 0, 1, 2, 2, 2, 3, 5]",3,0,,4608,8,,48,177,0,192,,6,197,10,657,384,2095,2,42,42,,4656,,,0,6,0,18,0,0,688,51,432,,,0,,2634,0,0,,6678,2070,0,,0,38,0,0,0,180,0,0,1629,,0,,95,102,42,240,0,36,,6,0
"[0, 0, 1, 2, 2, 2, 3, 6]",6,0,,3072,8,,44,162,0,384,,12,206,20,666,288,1750,4,48,48,,3660,,,0,12,0,20,0,0,604,54,348,,,0,,2448,0,0,,4872,1800,0,,0,36,0,0,0,360,0,0,1590,,0,,86,204,48,204,0,72,,12,0
"[0, 0, 1, 2, 2, 2, 3, 7]",9,0,,1536,8,,40,147,0,576,,18,215,30,675,192,1405,6,54,54,,2664,,,0,18,0,22,0,0,520,57,264,,,0,,2262,0,0,,3066,1530,0,,0,34,0,0,0,540,0,0,1551,,0,,77,306,54,168,0,108,,18,0
"[0, 0, 1, 2, 2, 2, 4, 4]",0,0,,4608,8,,72,174,0,0,,0,198,0,648,576,2040,0,72,72,,4536,,,0,0,0,18,0,0,672,54,648,,,0,,2520,0,0,,6552,1944,0,,0,38,0,0,0,0,0,0,1584,,0,,144,0,72,360,0,0,,0,0
"[0, 0, 1, 2, 2, 2, 4, 5]",6,0,,3456,8,,72,159,0,144,,12,203,10,638,480,1730,4,84,84,,3696,,,0,6,0,20,0,0,592,57,576,,,0,,2268,0,0,,5124,1668,0,,0,36,0,0,0,120,0,0,1494,,0,,142,84,84,336,0,32,,12,0
"[0, 0, 1, 2, 2, 2, 4, 6]",12,0,,2304,8,,72,144,0,288,,24,208,20,628,384,1420,8,96,96,,2856,,,0,12,0,22,0,0,512,60,504,,,0,,2016,0,0,,3696,1392,0,,0,34,0,0,0,240,0,0,1404,,0,,140,168,96,312,0,64,,24,0
"[0, 0, 1, 2, 2, 2, 4, 7]",18,0,,1152,8,,72,129,0,432,,36,213,30,618,288,1110,12,108,108,,2016,,,0,18,0,24,0,0,432,63,432,,,0,,1764,0,0,,2268,1116,0,,0,32,0,0,0,360,0,0,1314,,0,,138,252,108,288,0,96,,36,0
"[0, 0, 1, 2, 2, 2, 5, 5]",12,0,,2304,8,,72,144,0,288,,24,208,20,628,384,1420,8,96,96,,2856,,,0,12,0,22,0,0,512,60,504,,,0,,2016,0,0,,3696,1392,0,,0,34,0,0,0,240,0,0,1404,,0,,140,168,96,312,0,64,,24,0
"[0, 0, 1, 2, 2, 2, 5, 6]",24,0,,1536,8,,76,129,0,336,,48,209,30,604,384,1140,16,84,84,,2148,,,0,18,0,24,0,0,436,63,516,,,0,,1692,0,0,,2604,1068,0,,0,32,0,0,0,240,0,0,1272,,0,,144,216,84,324,0,88,,48,0
"[0, 0, 1, 2, 2, 2, 5, 7]",36,0,,768,8,,80,114,0,384,,72,210,40,580,384,860,24,72,72,,1440,,,0,24,0,26,0,0,360,66,528,,,0,,1368,0,0,,1512,744,0,,0,30,0,0,0,240,0,0,1140,,0,,148,264,72,336,0,112,,72,0
"[0, 0, 1, 2, 2, 2, 6, 6]",36,0,,768,8,,80,114,0,384,,72,210,40,580,384,860,24,72,72,,1440,,,0,24,0,26,0,0,360,66,528,,,0,,1368,0,0,,1512,744,0,,0,30,0,0,0,240,0,0,1140,,0,,148,264,72,336,0,112,,72,0
"[0, 0, 1, 2, 2, 2, 6, 7]",54,0,,384,8,,88,99,0,336,,108,207,50,542,480,610,36,36,36,,864,,,0,30,0,28,0,0,288,69,624,,,0,,972,0,0,,756,372,0,,0,28,0,0,0,120,0,0,966,,0,,158,276,36,384,0,128,,108,0
"[0, 0, 1, 2, 2, 3, 3, 3]",0,0,,5760,8,,48,192,0,0,,0,192,0,672,576,2400,0,0,0,,5472,,,0,0,0,16,0,0,768,48,576,,,0,,2880,0,0,,8064,2304,0,,0,40,0,0,0,0,0,0,1728,,0,,96,0,0,288,0,0,,0,0
"[0, 0, 1, 2, 2, 3, 3, 4]",0,0,,4608,8,,72,174,0,0,,0,198,0,648,576,2040,0,72,72,,4536,,,0,0,0,18,0,0,672,54,648,,,0,,2520,0,0,,6552,1944,0,,0,38,0,0,0,0,0,0,1584,,0,,144,0,72,360,0,0,,0,0
"[0, 0, 1, 2, 2, 3, 3, 5]",6,0,,3456,8,,72,159,0,144,,12,203,10,638,480,1730,4,84,84,,3696,,,0,6,0,20,0,0,592,57,576,,,0,,2268,0,0,,5124,1668,0,,0,36,0,0,0,120,0,0,1494,,0,,142,84,84,336,0,32,,12,0
"[0, 0, 1, 2, 2, 3, 3, 6]",12,0,,2304,8,,72,144,0,288,,24,208,20,628,384,1420,8,96,96,,2856,,,0,12,0,22,0,0,512,60,504,,,0,,2016,0,0,,3696,1392,0,,0,34,0,0,0,240,0,0,1404,,0,,140,168,96,312,0,64,,24,0
"[0, 0, 1, 2, 2, 3, 3, 7]",24,0,,1152,8,,48,132,0,576,,48,212,40,632,192,1160,16,48,48,,2112,,,0,24,0,24,0,0,448,60,288,,,0,,1872,0,0,,2352,1200,0,,0,32,0,0,0,480,0,0,1368,,0,,88,336,48,192,0,128,,48,0
"[0, 0, 1, 2, 2, 3, 4, 4]",0,0,,3456,8,,96,156,0,0,,0,204,0,624,576,1680,0,144,144,,3600,,,0,0,0,20,0,0,576,60,720,,,0,,2160,0,0,,5040,1584,0,,0,36,0,0,0,0,0,0,1440,,0,,192,0,144,432,0,0,,0,0
"[0, 0, 1, 2, 2, 3, 4, 5]",9,0,,2592,8,,100,141,0,104,,12,205,10,595,480,1405,6,174,172,,2904,,,0,6,0,22,0,0,500,63,630,,,0,,1888,0,32,,3920,1328,0,,2,34,0,0,4,80,0,0,1311,,0,,197,66,138,408,0,28,,14,0
"[0, 0, 1, 2, 2, 3, 4, 6]",18,0,,1728,8,,104,126,0,208,,24,206,20,566,384,1130,12,204,200,,2208,,,0,12,0,24,0,0,424,66,540,,,0,,1616,0,64,,2800,1072,0,,4,32,0,0,8,160,0,0,1182,,0,,202,132,132,384,0,56,,28,0
"[0, 0, 1, 2, 2, 3, 4, 7]",36,0,,864,8,,84,114,0,416,,48,206,40,556,240,900,24,144,136,,1584,,,0,24,0,26,0,0,364,66,384,,,0,,1432,0,32,,1736,872,0,,8,30,0,0,16,320,0,0,1116,,0,,156,264,96,288,0,112,,56,0
"[0, 0, 1, 2, 2, 3, 5, 5]",18,0,,1728,8,,104,126,0,208,,24,206,20,566,384,1130,12,204,200,,2208,,,0,12,0,24,0,0,424,66,540,,,0,,1616,0,64,,2800,1072,0,,4,32,0,0,8,160,0,0,1182,,0,,202,132,132,384,0,56,,28,0
"[0, 0, 1, 2, 2, 3, 5, 6]",33,0,,1152,8,,112,111,0,232,,36,203,30,523,336,885,22,222,212,,1632,,,0,18,0,26,0,0,352,69,510,,,0,,1304,0,64,,1960,808,0,,10,30,0,0,20,160,0,0,1023,,0,,213,162,138,384,0,76,,46,0
"[0, 0, 1, 2, 2, 3, 5, 7]",54,0,,576,8,,96,99,0,336,,68,199,50,504,300,680,40,132,124,,1110,,,0,30,0,28,0,0,296,69,452,,,8,,1072,8,32,,1148,572,0,,8,28,0,0,16,200,0,0,930,,0,,172,252,84,330,0,120,,84,12
"[0, 0, 1, 2, 2, 3, 6, 6]",48,0,,576,8,,120,96,0,256,,48,200,40,480,288,640,32,240,224,,1056,,,0,24,0,28,0,0,280,72,480,,,0,,992,0,64,,1120,544,0,,16,28,0,0,32,160,0,0,864,,0,,224,192,144,384,0,96,,64,0
"[0, 0, 1, 2, 2, 3, 6, 7]",72,0,,288,8,,108,84,0,256,,88,192,60,452,360,460,56,120,112,,636,,,0,36,0,30,0,0,228,72,520,,,16,,712,16,32,,560,272,0,,8,26,0,0,16,80,0,0,744,,0,,188,240,72,372,0,128,,112,24
"[0, 0, 1, 2, 2, 4, 4, 4]",0,0,,2304,8,,120,138,0,0,,0,210,0,600,576,1320,0,216,216,,2664,,,0,0,0,22,0,0,480,66,792,,,0,,1800,0,0,,3528,1224,0,,0,34,0,0,0,0,0,0,1296,,0,,240,0,216,504,0,0,,0,0
"[0, 0, 1, 2, 2, 4, 4, 5]",12,0,,1728,8,,128,123,0,64,,12,207,10,552,480,1080,8,264,260,,2112,,,0,6,0,24,0,0,408,69,684,,,0,,1508,0,64,,2716,988,0,,4,32,0,0,8,40,0,0,1128,,0,,252,48,192,480,0,24,,16,0
"[0, 0, 1, 2, 2, 4, 4, 6]",24,0,,1152,8,,136,108,0,128,,24,204,20,504,384,840,16,312,304,,1560,,,0,12,0,26,0,0,336,72,576,,,0,,1216,0,128,,1904,752,0,,8,30,0,0,16,80,0,0,960,,0,,264,96,168,456,0,48,,32,0
"[0, 0, 1, 2, 2, 4, 4, 7]",54,0,,576,8,,96,99,0,400,,60,199,50,494,192,690,36,180,164,,1152,,,0,30,0,28,0,0,296,69,336,,,0,,1100,0,64,,1204,628,0,,16,28,0,0,32,280,0,0,918,,0,,174,276,84,288,0,128,,76,0
"[0, 0, 1, 2, 2, 4, 5, 5]",24,0,,1152,8,,136,108,0,128,,24,204,20,504,384,840,16,312,304,,1560,,,0,12,0,26,0,0,336,72,576,,,0,,1216,0,128,,1904,752,0,,8,30,0,0,16,80,0,0,960,,0,,264,96,168,456,0,48,,32,0
"[0, 0, 1, 2, 2, 4, 5, 6]",42,0,,768,8,,148,93,0,128,,24,197,30,442,288,630,28,360,340,,1116,,,0,18,0,28,0,0,268,75,504,,,0,,916,0,128,,1316,548,0,,20,28,0,0,40,80,0,0,774,,0,,282,108,192,444,0,64,,44,0
"[0, 0, 1, 2, 2, 4, 5, 7]",72,0,,384,8,,112,84,0,288,,64,188,60,428,216,500,56,192,176,,780,,,0,36,0,30,0,0,232,72,376,,,16,,776,16,64,,784,400,0,,16,26,0,0,32,160,0,0,720,,0,,196,240,96,324,0,128,,96,24
"[0, 0, 1, 2, 2, 4, 6, 6]",60,0,,384,8,,160,78,0,128,,24,190,40,380,192,420,40,408,376,,672,,,0,24,0,30,0,0,200,78,432,,,0,,616,0,128,,728,344,0,,32,26,0,0,64,80,0,0,588,,0,,300,120,216,432,0,80,,56,0
"[0, 0, 1, 2, 2, 4, 6, 7]",90,0,,192,8,,128,69,0,176,,68,177,70,362,240,310,76,204,188,,408,,,0,42,0,32,0,0,168,75,416,,,32,,452,32,64,,364,172,0,,16,24,0,0,32,40,0,0,522,,0,,218,204,108,360,0,128,,116,48
"[0, 0, 1, 2, 2, 5, 5, 5]",36,0,,576,8,,144,93,0,192,,36,201,30,456,288,600,24,360,348,,1008,,,0,18,0,28,0,0,264,75,468,,,0,,924,0,192,,1092,516,0,,12,28,0,0,24,120,0,0,792,,0,,276,144,144,432,0,72,,48,0
"[0, 0, 1, 2, 2, 5, 5, 6]",60,0,,384,8,,160,78,0,128,,24,190,40,380,192,420,40,408,376,,672,,,0,24,0,30,0,0,200,78,432,,,0,,616,0,128,,728,344,0,,32,26,0,0,64,80,0,0,588,,0,,300,120,216,432,0,80,,56,0
"[0, 0, 1, 2, 2, 5, 5, 7]",74,72,,192,8,,108,72,48,328,,48,180,72,370,96,350,52,228,200,,492,,,0,48,0,32,24,0,180,72,252,,,0,,536,0,64,,448,256,8,,28,24,0,8,56,184,0,8,558,,48,,190,284,108,268,24,160,,84,0
"[0, 0, 1, 2, 2, 5, 6, 6]",84,0,,192,8,,176,63,0,64,,12,179,50,304,96,240,56,456,404,,336,,,0,30,0,32,0,0,136,81,396,,,0,,308,0,64,,364,172,0,,52,24,0,0,104,40,0,0,384,,0,,324,96,288,432,0,88,,64,0
"[0, 0, 1, 2, 2, 5, 6, 7]",99,36,,96,8,,128,57,0,148,,64,165,82,295,120,185,78,228,202,,204,,,0,54,0,34,24,0,120,75,328,,,16,,226,16,32,,182,86,12,,26,22,0,12,52,20,0,12,351,,36,,217,210,144,324,24,148,,118,24
"[0, 0, 1, 2, 3, 3, 3, 3]",0,0,,3840,8,,64,174,0,0,,0,206,0,696,768,1960,0,0,0,,4176,,,0,0,0,18,0,0,664,54,768,,,0,,2640,0,0,,5712,1872,0,,0,38,0,0,0,0,0,0,1704,,0,,128,0,0,384,0,0,,0,0
"[0, 0, 1, 2, 3, 3, 3, 4]",0,0,,3072,8,,92,156,0,0,,0,208,0,648,672,1640,0,108,108,,3420,,,0,0,0,20,0,0,572,60,780,,,0,,2220,0,0,,4620,1548,0,,0,36,0,0,0,0,0,0,1500,,0,,184,0,108,444,0,0,,0,0
"[0, 0, 1, 2, 3, 3, 3, 5]",9,0,,2304,8,,96,141,0,96,,18,209,10,619,576,1365,6,126,126,,2736,,,0,6,0,22,0,0,496,63,720,,,0,,1902,0,0,,3570,1266,0,,0,34,0,0,0,60,0,0,1359,,0,,189,66,126,432,0,28,,18,0
"[0, 0, 1, 2, 3, 3, 3, 6]",24,0,,1536,8,,76,129,0,336,,48,209,30,604,384,1140,16,84,84,,2148,,,0,18,0,24,0,0,436,63,516,,,0,,1692,0,0,,2604,1068,0,,0,32,0,0,0,240,0,0,1272,,0,,144,216,84,324,0,88,,48,0
"[0, 0, 1, 2, 3, 3, 3, 7]",39,0,,768,8,,56,117,0,576,,78,209,50,589,192,915,26,42,42,,1560,,,0,30,0,26,0,0,376,63,312,,,0,,1482,0,0,,1638,870,0,,0,30,0,0,0,420,0,0,1185,,0,,99,366,42,216,0,148,,78,0
"[0, 0, 1, 2, 3, 3, 4, 4]",0,0,,2304,8,,120,138,0,0,,0,210,0,600,576,1320,0,216,216,,2664,,,0,0,0,22,0,0,480,66,792,,,0,,1800,0,0,,3528,1224,0,,0,34,0,0,0,0,0,0,1296,,0,,240,0,216,504,0,0,,0,0
"[0, 0, 1, 2, 3, 3, 4, 5]",12,0,,1728,8,,128,123,0,64,,12,207,10,552,480,1080,8,264,260,,2112,,,0,6,0,24,0,0,408,69,684,,,0,,1508,0,64,,2716,988,0,,4,32,0,0,8,40,0,0,1128,,0,,252,48,192,480,0,24,,16,0
"[0, 0, 1, 2, 3, 3, 4, 6]",33,0,,1152,8,,112,111,0,232,,36,203,30,523,336,885,22,222,212,,1632,,,0,18,0,26,0,0,352,69,510,,,0,,1304,0,64,,1960,808,0,,10,30,0,0,20,160,0,0,1023,,0,,213,162,138,384,0,76,,46,0
"[0, 0, 1, 2, 3, 3, 4, 7]",54,0,,576,8,,96,99,0,400,,60,199,50,494,192,690,36,180,164,,1152,,,0,30,0,28,0,0,296,69,336,,,0,,1100,0,64,,1204,628,0,,16,28,0,0,32,280,0,0,918,,0,,174,276,84,288,0,128,,76,0
"[0, 0, 1, 2, 3, 3, 5, 5]",24,0,,1152,8,,136,108,0,128,,24,204,20,504,384,840,16,312,304,,1560,,,0,12,0,26,0,0,336,72,576,,,0,,1216,0,128,,1904,752,0,,8,30,0,0,16,80,0,0,960,,0,,264,96,168,456,0,48,,32,0
"[0, 0, 1, 2, 3, 3, 5, 6]",48,0,,768,8,,124,96,0,208,,44,196,40,466,300,670,36,252,240,,1170,,,0,24,0,28,0,0,284,72,476,,,8,,996,8,96,,1344,576,0,,12,28,0,0,24,120,0,0,840,,0,,230,168,132,390,0,88,,64,12
"[0, 0, 1, 2, 3, 3, 5, 7]",72,0,,384,8,,112,84,0,288,,64,188,60,428,216,500,56,192,176,,780,,,0,36,0,30,0,0,232,72,376,,,16,,776,16,64,,784,400,0,,16,26,0,0,32,160,0,0,720,,0,,196,240,96,324,0,128,,96,24
"[0, 0, 1, 2, 3, 3, 6, 6]",72,0,,384,8,,112,84,0,288,,64,188,60,428,216,500,56,192,176,,780,,,0,36,0,30,0,0,232,72,376,,,16,,776,16,64,,784,400,0,,16,26,0,0,32,160,0,0,720,,0,,196,240,96,324,0,128,,96,24
"[0, 0, 1, 2, 3, 3, 6, 7]",96,0,,192,8,,104,72,0,256,,88,176,80,386,252,350,84,96,88,,462,,,0,48,0,32,0,0,184,72,388,,,40,,532,40,32,,392,200,0,,8,24,0,0,16,80,0,0,588,,0,,166,264,48,306,0,152,,136,60
"[0, 0, 1, 2, 3, 4, 4, 4]",0,0,,1536,8,,148,120,0,0,,0,212,0,552,480,1000,0,324,324,,1908,,,0,0,0,24,0,0,388,72,804,,,0,,1380,0,0,,2436,900,0,,0,32,0,0,0,0,0,0,1092,,0,,296,0,324,564,0,0,,0,0
"[0, 0, 1, 2, 3, 4, 4, 5]",15,0,,1152,8,,160,105,0,32,,6,205,10,485,384,795,10,402,394,,1488,,,0,6,0,26,0,0,320,75,648,,,0,,1114,0,128,,1862,710,0,,8,30,0,0,16,20,0,0,897,,0,,315,30,258,528,0,20,,14,0
"[0, 0, 1, 2, 3, 4, 4, 6]",42,0,,768,8,,148,93,0,128,,24,197,30,442,288,630,28,360,340,,1116,,,0,18,0,28,0,0,268,75,504,,,0,,916,0,128,,1316,548,0,,20,28,0,0,40,80,0,0,774,,0,,282,108,192,444,0,64,,44,0
"[0, 0, 1, 2, 3, 4, 4, 7]",78,0,,384,8,,112,84,0,328,,54,188,60,418,144,510,52,228,194,,816,,,0,36,0,30,0,0,232,72,294,,,0,,806,0,64,,826,442,0,,34,26,0,0,68,220,0,0,714,,0,,198,252,96,288,0,136,,88,0
"[0, 0, 1, 2, 3, 4, 5, 5]",30,0,,768,8,,172,90,0,64,,12,198,20,418,288,590,20,480,464,,1068,,,0,12,0,28,0,0,252,78,492,,,0,,848,0,256,,1288,520,0,,16,28,0,0,32,40,0,0,702,,0,,334,60,192,492,0,40,,28,0
"[0, 0, 1, 2, 3, 4, 5, 6]",60,0,,512,8,,164,78,0,96,,18,186,40,366,208,450,44,432,400,,774,,,0,24,4,30,0,0,204,78,404,,,0,,652,8,192,,896,384,0,,30,26,0,0,64,60,0,0,576,,0,,306,96,178,426,0,72,,48,12
"[0, 0, 1, 2, 3, 4, 5, 7]",96,0,,256,8,,132,69,0,208,,44,173,70,338,140,350,76,276,236,,534,,,0,42,8,32,0,0,172,75,288,,,8,,536,24,96,,532,276,0,,36,24,0,0,80,120,0,0,516,,0,,226,192,104,306,0,128,,88,36
"[0, 0, 1, 2, 3, 4, 6, 6]",90,0,,256,8,,156,66,0,128,,24,174,60,314,128,310,68,384,336,,480,,,0,36,8,32,0,0,156,78,316,,,0,,456,16,128,,504,248,0,,44,24,0,0,96,80,0,0,450,,0,,278,132,164,360,0,104,,68,24
"[0, 0, 1, 2, 3, 4, 6, 7]",117,0,,128,8,,128,57,0,152,,56,157,90,287,160,225,110,198,168,,288,,,0,54,16,34,0,0,128,75,298,,,32,,324,64,64,,252,124,0,,22,22,0,0,60,40,0,0,387,,0,,201,186,82,288,0,140,,110,96
"[0, 0, 1, 2, 3, 5, 5, 5]",45,0,,384,8,,184,75,0,96,,18,191,30,351,192,385,30,558,534,,648,,,0,18,0,30,0,0,184,81,336,,,0,,582,0,384,,714,330,0,,24,26,0,0,48,60,0,0,507,,0,,353,90,126,456,0,60,,42,0
"[0, 0, 1, 2, 3, 5, 5, 6]",78,0,,256,8,,180,63,0,64,,12,175,50,290,128,270,60,504,460,,432,,,0,30,8,32,0,0,140,81,304,,,0,,388,16,256,,476,220,0,,40,24,0,0,88,40,0,0,378,,0,,330,84,164,408,0,80,,52,24
"[0, 0, 1, 2, 3, 5, 5, 7]",105,36,,128,8,,132,57,24,196,,30,161,82,271,64,225,78,312,258,,318,,,8,54,4,34,24,0,124,75,176,,,0,,342,8,128,,294,166,12,,48,22,0,12,108,112,0,4,357,,36,,225,198,82,258,24,148,,82,12
"[0, 0, 1, 2, 3, 5, 6, 6]",111,0,,128,8,,176,51,0,32,,6,159,70,229,64,155,90,450,386,,216,,,0,42,16,34,0,0,96,81,272,,,0,,194,32,128,,238,110,0,,56,22,0,0,128,20,0,0,249,,0,,307,78,202,360,0,100,,62,48
"[0, 0, 1, 2, 3, 5, 6, 7]",124,18,,64,8,,132,45,0,90,,40,141,102,216,80,120,120,228,193,,132,,,0,66,14,36,24,0,84,75,221,,,32,,145,62,64,,119,55,10,,28,20,2,16,70,10,6,6,228,,24,,204,160,101,260,24,144,,106,96
"[0, 0, 1, 2, 4, 4, 4, 4]",0,0,,768,8,,176,102,0,0,,0,214,0,504,384,680,0,432,432,,1152,,,0,0,0,26,0,0,296,78,816,,,0,,960,0,0,,1344,576,0,,0,30,0,0,0,0,0,0,888,,0,,352,0,432,624,0,0,,0,0
"[0, 0, 1, 2, 4, 4, 4, 5]",18,0,,576,8,,192,87,0,0,,0,203,10,418,288,510,12,540,528,,864,,,0,6,0,28,0,0,232,81,612,,,0,,720,0,192,,1008,432,0,,12,28,0,0,24,0,0,0,666,,0,,378,12,324,576,0,16,,12,0
"[0, 0, 1, 2, 4, 4, 4, 6]",60,0,,384,8,,160,78,0,128,,24,190,40,380,192,420,40,408,376,,672,,,0,24,0,30,0,0,200,78,432,,,0,,616,0,128,,728,344,0,,32,26,0,0,64,80,0,0,588,,0,,300,120,216,432,0,80,,56,0
"[0, 0, 1, 2, 4, 4, 4, 7]",102,0,,192,8,,128,69,0,256,,48,177,70,342,96,330,68,276,224,,480,,,0,42,0,32,0,0,168,75,252,,,0,,512,0,64,,448,256,0,,52,24,0,0,104,160,0,0,510,,0,,222,228,108,288,0,144,,100,0
"[0, 0, 1, 2, 4, 4, 5, 5]",36,0,,384,8,,208,72,0,0,,0,192,20,332,192,340,24,648,624,,576,,,0,12,0,30,0,0,168,84,408,,,0,,480,0,384,,672,288,0,,24,26,0,0,48,0,0,0,444,,0,,404,24,216,528,0,32,,24,0
"[0, 0, 1, 2, 4, 4, 5, 6]",78,0,,256,8,,180,63,0,64,,12,175,50,290,128,270,60,504,460,,432,,,0,30,8,32,0,0,140,81,304,,,0,,388,16,256,,476,220,0,,40,24,0,0,88,40,0,0,378,,0,,330,84,164,408,0,80,,52,24
"[0, 0, 1, 2, 4, 4, 5, 7]",120,0,,128,8,,152,54,0,128,,24,158,80,248,64,200,96,360,296,,288,,,0,48,16,34,0,0,112,78,200,,,0,,296,32,128,,280,152,0,,56,22,0,0,128,80,0,0,312,,0,,256,144,112,288,0,128,,80,48
"[0, 0, 1, 2, 4, 4, 6, 6]",120,0,,128,8,,152,54,0,128,,24,158,80,248,64,200,96,360,296,,288,,,0,48,16,34,0,0,112,78,200,,,0,,296,32,128,,280,152,0,,56,22,0,0,128,80,0,0,312,,0,,256,144,112,288,0,128,,80,48
"[0, 0, 1, 2, 4, 4, 6, 7]",144,0,,64,8,,128,45,0,128,,44,137,110,212,80,140,144,192,148,,168,,,0,66,32,36,0,0,88,75,180,,,32,,196,96,64,,140,76,0,,28,20,0,0,88,40,0,0,252,,0,,184,168,56,216,0,152,,104,144
"[0, 0, 1, 2, 4, 5, 5, 5]",54,0,,192,8,,224,57,0,0,,0,181,30,246,96,170,36,756,720,,288,,,0,18,0,32,0,0,104,87,204,,,0,,240,0,576,,336,144,0,,36,24,0,0,72,0,0,0,222,,0,,430,36,108,480,0,48,,36,0
"[0, 0, 1, 2, 4, 5, 5, 6]",96,0,,128,8,,200,48,0,0,,0,160,60,200,64,120,80,600,544,,192,,,0,36,16,34,0,0,80,84,176,,,0,,160,32,384,,224,96,0,,48,22,0,0,112,0,0,0,168,,0,,360,48,112,384,0,80,,48,48
"[0, 0, 1, 2, 4, 5, 5, 7]",136,0,,64,8,,156,42,0,64,,12,142,92,172,32,100,104,396,316,,144,,,16,60,8,36,24,0,68,78,100,,,0,,148,16,192,,140,76,16,,68,20,0,16,160,40,0,0,156,,24,,260,112,56,248,24,136,,80,24
"[0, 0, 1, 2, 4, 5, 6, 6]",138,0,,64,8,,176,39,0,0,,0,139,90,154,32,70,124,444,368,,96,,,0,54,32,36,0,0,56,81,148,,,0,,80,64,192,,112,48,0,,60,20,0,0,152,0,0,0,114,,0,,290,60,116,288,0,112,,60,96
"[0, 0, 1, 2, 4, 5, 6, 7]",149,0,,32,8,,136,33,0,32,,16,117,122,137,40,55,162,228,184,,60,,,0,78,28,38,24,0,48,75,114,,,48,,64,108,96,,56,24,8,,30,18,4,20,88,0,12,0,105,,12,,191,110,58,196,24,140,,94,168
"[0, 0, 1, 3, 3, 3, 3, 3]",0,0,,1920,8,,80,156,0,0,,0,220,0,720,960,1520,0,0,0,,2880,,,0,0,0,20,0,0,560,60,960,,,0,,2400,0,0,,3360,1440,0,,0,36,0,0,0,0,0,0,1680,,0,,160,0,0,480,0,0,,0,0
